[['c_000000000699', 'polyA_site_00001_+_readcount_1', 'FUN_006903', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00388_+_readcount_2', 'ORF_000754', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00389_+_readcount_1', 'ORF_000755', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00390_+_readcount_5', 'ORF_000756-b', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00391_+_readcount_1', 'ORF_000760', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00393_+_readcount_7', 'ORF_000763', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00394_+_readcount_9', 'ORF_000764', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00395_+_readcount_1', 'ORF_000764', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00397_+_readcount_7', 'ORF_000767', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00398_+_readcount_1', 'ORF_000767', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00400_+_readcount_5', 'ORF_000772', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00401_+_readcount_1', 'ORF_000773', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00402_+_readcount_1', 'ORF_000773', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00403_+_readcount_1', 'ORF_000773-d', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00404_+_readcount_81', 'ORF_000775', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00405_+_readcount_2', 'ORF_000775', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00406_+_readcount_19', 'ORF_000781', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00407_+_readcount_25', 'ORF_000782', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00408_+_readcount_4', 'ORF_000783', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00411_+_readcount_3', 'ORF_000791', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00412_+_readcount_3', 'ORF_000796', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00413_+_readcount_1', 'ORF_000801', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00414_+_readcount_1', 'ORF_000802', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00415_+_readcount_1', 'ORF_000805', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00416_+_readcount_1', 'ORF_000805', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00417_+_readcount_1', 'ORF_000806', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00418_+_readcount_1', 'ORF_000806', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00419_+_readcount_15', 'ORF_000809', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00420_+_readcount_2', 'ORF_000809', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00421_+_readcount_1', 'ORF_000812', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00422_+_readcount_40', 'ORF_000813', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00423_+_readcount_1', 'ORF_000813', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00424_+_readcount_6', 'ORF_000820', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00426_+_readcount_4', 'ORF_000827', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00427_+_readcount_1', 'ORF_000829', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00428_+_readcount_8', 'ORF_000831', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00429_+_readcount_3', 'ORF_000832', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00430_+_readcount_2', 'ORF_000837', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00432_+_readcount_1', 'ORF_000842', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00435_+_readcount_7', 'ORF_000856', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00436_+_readcount_126', 'ORF_000856', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00437_+_readcount_5', 'ORF_000856', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00438_+_readcount_6', 'ORF_000856', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00439_+_readcount_1', 'ORF_000856', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00440_+_readcount_1', 'ORF_000856', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00441_+_readcount_17', 'ORF_000859', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00442_+_readcount_1', 'ORF_000861', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00443_+_readcount_7', 'ORF_000863', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00444_+_readcount_13', 'ORF_000866', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00445_+_readcount_1', 'ORF_000870', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00446_+_readcount_1', 'ORF_000873', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00447_+_readcount_63', 'ORF_000874', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00448_+_readcount_1', 'ORF_000874', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00449_+_readcount_2', 'ORF_000875', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00450_+_readcount_3', 'ORF_000877', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00451_+_readcount_66', 'ORF_000879', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00452_+_readcount_8', 'ORF_000879', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00453_+_readcount_1', 'ORF_000880', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00454_+_readcount_3', 'ORF_000882', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00455_+_readcount_1', 'ORF_000886', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00456_+_readcount_12', 'ORF_000886', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00457_+_readcount_1', 'ORF_000887', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00459_+_readcount_10', 'ORF_000899', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00460_+_readcount_94', 'ORF_000900', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00461_+_readcount_7', 'ORF_000901', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00462_+_readcount_10', 'ORF_000902', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00463_+_readcount_3', 'ORF_000903', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00464_+_readcount_65', 'ORF_000905', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00465_+_readcount_2', 'ORF_000907', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00466_+_readcount_2', 'ORF_000909', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00467_+_readcount_1', 'ORF_000909', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00468_+_readcount_5', 'ORF_000910', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00469_+_readcount_4', 'ORF_000911', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00470_+_readcount_13', 'ORF_000915', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00471_+_readcount_107', 'ORF_000917-b', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00472_+_readcount_86', 'ORF_000918', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00474_+_readcount_9', 'ORF_000932-b', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00475_+_readcount_8', 'ORF_000932-b', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00476_+_readcount_1', 'ORF_000936', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00477_+_readcount_27', 'ORF_000936', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00478_+_readcount_2', 'ORF_000937', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00479_+_readcount_1', 'ORF_000944', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00480_+_readcount_12', 'ORF_000946', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00484_+_readcount_1', 'ORF_000955', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00485_+_readcount_1', 'ORF_000960', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00486_+_readcount_150', 'ORF_000961-b', '+', 'yes'],
 ['c_000000000012', 'polyA_site_00488_+_readcount_2', 'ORF_000963', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00491_+_readcount_6', 'ORF_000979', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00492_+_readcount_7', 'ORF_000979', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00493_+_readcount_4', 'ORF_000980-b', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00494_+_readcount_5', 'ORF_000982', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00496_+_readcount_4', 'ORF_000991', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00497_+_readcount_1', 'ORF_000993', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00498_+_readcount_23', 'ORF_000993', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00499_+_readcount_1', 'ORF_000994', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00500_+_readcount_17', 'ORF_000994', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00501_+_readcount_6', 'ORF_000995', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00502_+_readcount_5', 'ORF_000996', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00503_+_readcount_55', 'ORF_001000', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00504_+_readcount_1', 'ORF_001000', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00505_+_readcount_2', 'ORF_001003', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00506_+_readcount_2', 'ORF_001005', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00507_+_readcount_1', 'ORF_001006', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00508_+_readcount_1', 'ORF_001007', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00509_+_readcount_1', 'ORF_001011', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00510_+_readcount_2', 'ORF_001013', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00511_+_readcount_70', 'ORF_001013', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00512_+_readcount_3', 'ORF_001018', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00513_+_readcount_2', 'ORF_001020', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00514_+_readcount_9', 'ORF_001021-b', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00515_+_readcount_40', 'ORF_001022', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00516_+_readcount_1', 'ORF_001026', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00517_+_readcount_4', 'ORF_001026', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00518_+_readcount_14', 'ORF_001027', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00520_+_readcount_1', 'ORF_001030', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00521_+_readcount_68', 'ORF_001033', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00522_+_readcount_25', 'ORF_001037', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00523_+_readcount_1', 'ORF_001037', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00524_+_readcount_6', 'ORF_001038', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00525_+_readcount_5', 'ORF_001039', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00526_+_readcount_58', 'ORF_001039', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00527_+_readcount_1', 'ORF_001039', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00528_+_readcount_5', 'ORF_001040', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00529_+_readcount_13', 'ORF_001044-b', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00530_+_readcount_1', 'ORF_001046', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00531_+_readcount_2', 'ORF_001049', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00532_+_readcount_6', 'ORF_001050', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00533_+_readcount_3', 'ORF_001051', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00534_+_readcount_1', 'ORF_001051', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00535_+_readcount_1', 'ORF_001051', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00536_+_readcount_1', 'ORF_001053', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00539_+_readcount_9', 'ORF_001059-b', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00541_+_readcount_4', 'ORF_001064', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00542_+_readcount_1', 'ORF_001068', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00543_+_readcount_4', 'ORF_001069', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00545_+_readcount_1', 'ORF_001075', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00546_+_readcount_23', 'ORF_001075', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00547_+_readcount_5', 'ORF_001075', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00548_+_readcount_90', 'ORF_001078', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00549_+_readcount_3', 'ORF_001081', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00551_+_readcount_3', 'ORF_001083-b', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00552_+_readcount_4', 'ORF_001083-b', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00553_+_readcount_2', 'ORF_001083-b', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00554_+_readcount_58', 'ORF_001083-b', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00555_+_readcount_102', 'ORF_001085', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00556_+_readcount_1', 'ORF_001085', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00558_+_readcount_1', 'ORF_001088', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00559_+_readcount_22', 'ORF_001088', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00560_+_readcount_2', 'ORF_001088', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00561_+_readcount_1', 'ORF_001089', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00562_+_readcount_1', 'ORF_001091', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00563_+_readcount_1', 'ORF_001096', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00564_+_readcount_1', 'ORF_001096', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00565_+_readcount_87', 'ORF_001096', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00566_+_readcount_3', 'ORF_001096', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00567_+_readcount_38', 'ORF_001096', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00569_+_readcount_3', 'ORF_001105', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00570_+_readcount_42', 'ORF_001105', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00571_+_readcount_1', 'ORF_001105', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00572_+_readcount_7', 'ORF_001106', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00573_+_readcount_1', 'ORF_001106', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00574_+_readcount_2', 'ORF_001107', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00576_+_readcount_175', 'ORF_001110', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00577_+_readcount_1', 'ORF_001110-b', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00579_+_readcount_1', 'ORF_001112', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00580_+_readcount_11', 'ORF_001112', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00583_+_readcount_3', 'ORF_001119', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00584_+_readcount_1', 'ORF_001121', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00585_+_readcount_86', 'ORF_001127', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00586_+_readcount_1', 'ORF_001127', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00588_+_readcount_72', 'ORF_001129', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00591_+_readcount_6', 'ORF_001132', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00592_+_readcount_17', 'ORF_001132', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00593_+_readcount_151', 'ORF_001132', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00594_+_readcount_16', 'ORF_001132', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00595_+_readcount_3', 'ORF_001133', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00596_+_readcount_5', 'ORF_001135', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00598_+_readcount_1', 'ORF_001137', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00599_+_readcount_4', 'ORF_001139', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00600_+_readcount_1', 'ORF_001139', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00601_+_readcount_3', 'ORF_001140', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00602_+_readcount_3', 'ORF_001145', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00603_+_readcount_1', 'ORF_001146', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00604_+_readcount_31', 'ORF_001147', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00605_+_readcount_1', 'ORF_001147', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00606_+_readcount_1', 'ORF_001149', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00608_+_readcount_4', 'ORF_001155', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00609_+_readcount_1', 'ORF_001155', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00611_+_readcount_2', 'ORF_001162', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00613_+_readcount_4', 'ORF_001168', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00614_+_readcount_5', 'ORF_001169', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00616_+_readcount_4', 'ORF_001175', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00617_+_readcount_3', 'ORF_001176', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00618_+_readcount_7', 'ORF_001178', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00620_+_readcount_1', 'ORF_001186-b', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00622_+_readcount_1', 'ORF_001192', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00623_+_readcount_1', 'ORF_001192', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00625_+_readcount_1', 'ORF_001201', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00626_+_readcount_7', 'ORF_001202', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00627_+_readcount_3', 'ORF_001204', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00628_+_readcount_1', 'ORF_001205', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00630_+_readcount_1', 'ORF_001207', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00632_+_readcount_2', 'ORF_001210', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00633_+_readcount_1', 'ORF_001210', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00634_+_readcount_1', 'ORF_001212', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00635_+_readcount_2', 'ORF_001213', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00636_+_readcount_1', 'ORF_001214', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00637_+_readcount_18', 'ORF_001216-b', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00638_+_readcount_38', 'ORF_001216-b', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00639_+_readcount_35', 'ORF_001216-b', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00641_+_readcount_1', 'ORF_001218', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00645_+_readcount_1', 'ORF_001227', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00646_+_readcount_3', 'ORF_001229', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00647_+_readcount_6', 'ORF_001234', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00648_+_readcount_1', 'ORF_001234', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00649_+_readcount_1', 'ORF_001236', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00650_+_readcount_10', 'ORF_001240', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00651_+_readcount_11', 'ORF_001242', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00652_+_readcount_3', 'ORF_001248-b', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00653_+_readcount_11', 'ORF_001256', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00654_+_readcount_25', 'ORF_001257', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00656_+_readcount_6', 'ORF_001259', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00657_+_readcount_1', 'ORF_001261', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00658_+_readcount_6', 'ORF_001263', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00660_+_readcount_4', 'ORF_001266', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00661_+_readcount_40', 'ORF_001270-b', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00662_+_readcount_1', 'ORF_001270-b', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00663_+_readcount_1', 'ORF_001270-b', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00666_+_readcount_8', 'ORF_001272', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00667_+_readcount_1', 'ORF_001273', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00668_+_readcount_4', 'ORF_001274', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00670_+_readcount_2', 'ORF_001279', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00671_+_readcount_1', 'ORF_001280', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00672_+_readcount_1', 'ORF_001283', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00673_+_readcount_1', 'ORF_001283', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00674_+_readcount_2', 'ORF_001284', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00676_+_readcount_1', 'ORF_001289', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00678_+_readcount_1', 'ORF_001294', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00679_+_readcount_1', 'ORF_001296', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00680_+_readcount_1', 'ORF_001298', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00681_+_readcount_1', 'ORF_001299', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00682_+_readcount_7', 'ORF_001300', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00683_+_readcount_39', 'ORF_001300', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00684_+_readcount_4', 'ORF_001301', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00687_+_readcount_1', 'ORF_001303', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00689_+_readcount_2', 'ORF_001307', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00690_+_readcount_3', 'ORF_001308', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00692_+_readcount_14', 'ORF_001315', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00693_+_readcount_10', 'ORF_001318', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00694_+_readcount_14', 'ORF_001324', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00695_+_readcount_1', 'ORF_001325', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00696_+_readcount_12', 'ORF_001325', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00697_+_readcount_14', 'ORF_001327', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00698_+_readcount_1', 'ORF_001334', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00699_+_readcount_3', 'ORF_001335', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00701_+_readcount_2', 'ORF_001344', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00703_+_readcount_1', 'ORF_001348-b', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00705_+_readcount_1', 'ORF_001351', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00706_+_readcount_8', 'ORF_001353', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00707_+_readcount_2', 'ORF_001353', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00708_+_readcount_39', 'ORF_001355', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00709_+_readcount_23', 'ORF_001358', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00711_+_readcount_5', 'ORF_001364', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00712_+_readcount_184', 'ORF_001368', '+', 'yes'],
 ['c_000000000006', 'polyA_site_00713_+_readcount_13', 'ORF_001369', '+', 'yes'],
